"time, send_bytes, send_device, rcv_device"
1510619735897.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735897.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735898.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735898.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735899.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735899.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735900.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735901.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735905.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735905.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735905.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735906.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735927.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735927.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735936.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735936.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735940.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735940.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735949.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735949.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735951.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735952.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735955.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735955.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735959.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735959.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735962.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735962.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735964.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735965.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735968.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735969.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735972.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735973.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735973.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735973.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735974.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735974.0,192.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735974.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735974.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735974.0,192.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735974.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735977.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735978.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735978.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735978.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735979.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735979.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736012.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736012.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736032.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736032.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736033.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736033.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736034.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736034.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736067.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736067.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736085.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736086.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736895.0,192.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736895.0,192.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736897.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736897.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736898.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736898.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736898.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736899.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736900.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736901.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736912.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736912.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736913.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736914.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736914.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736914.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736914.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736915.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736915.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736915.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736915.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736916.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736916.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736916.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736916.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736917.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736917.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736917.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736917.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736917.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736918.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736918.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736918.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736919.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736919.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736919.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736919.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736920.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736920.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736920.0,1792.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,1792.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736921.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736922.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736922.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736922.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736922.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736985.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736986.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736987.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736987.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736987.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736987.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736988.0,1792.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736988.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736988.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736988.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736989.0,1792.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736989.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736989.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736989.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736990.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736990.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736990.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619736991.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737002.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737003.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737004.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737004.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737004.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737004.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737018.0,4004.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737019.0,8200192.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737023.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737023.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737024.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737024.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737024.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737024.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737032.0,2621440.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737032.0,1572864.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737033.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737034.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737034.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737034.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737037.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737037.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737045.0,3145728.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737045.0,6193152.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737046.0,1792.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737049.0,3670016.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737055.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737056.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737057.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737057.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737057.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737058.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737069.0,1638400.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737069.0,983040.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737069.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737070.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737070.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737070.0,1769472.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737072.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737072.0,1536.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737077.0,1966080.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737078.0,6193152.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737078.0,1792.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737081.0,2293760.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737083.0,1280.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737083.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737087.0,2211840.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737087.0,1327104.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737089.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737089.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737093.0,589824.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737093.0,1032192.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737094.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737097.0,1032192.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737098.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737100.0,589824.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737122.0,1536.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737123.0,1536.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737124.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737124.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737124.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737124.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737125.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737125.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737125.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737125.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737126.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737126.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737127.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737127.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737128.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737128.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737128.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737128.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737129.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737129.0,512.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737129.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737130.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737130.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737130.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737131.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737131.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737131.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737131.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737131.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737131.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737133.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737133.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737133.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737133.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737134.0,3072.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737134.0,3072.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737134.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737134.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737135.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737135.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737135.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737135.0,640.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737136.0,4004.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737136.0,3075072.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737136.0,3072.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737136.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619737136.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
