inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,real_distribution,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,1,0.169,25.0,-1,28,0,1,0,1,25.0,32,"[8.416054839036557, 8.416056120316556, 8.416057401596555, 8.416058682876555, 8.416059964156554, 8.416061245436554, 8.416062526716553, 8.416063807996553, 8.416065089276552, 8.416066370556551, 8.416067651836551, 8.41606893311655, 8.41607021439655, 8.416072776956549, 8.416074058236548, 8.416075339516548, 8.416076620796547, 8.416077902076546, 8.416079183356546, 8.416080464636545, 8.416081745916545, 8.416083027196544, 8.416084308476544, 8.416085589756543, 8.416086871036542, 8.416088152316542, 8.416089433596541, 8.41609071487654, 8.41609199615654, 8.41609327743654, 8.416094558716539, 8.41653347839655]",8.885036821755714,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,1,0.169,25.0,-1,28,0,8,0,1,25.0,32,"[7.231168403197516, 7.231168404477516, 7.231168405757516, 7.231168407037516, 7.231168408317516, 7.231168409597516, 7.231168410877516, 7.231168412157516, 7.2311684134375165, 7.231168414717517, 7.231168415997517, 7.231168417277517, 7.231168418557517, 7.231168419837517, 7.231168421117517, 7.231168422397517, 7.231168423677517, 7.231168424957517, 7.2311684262375175, 7.231168427517518, 7.231168428797518, 7.231168430077518, 7.231168431357518, 7.231168433917518, 7.231168435197518, 7.231168436477518, 7.2311684377575185, 7.231168439037519, 7.231168440317519, 7.231168441597519, 7.231168442877519, 7.231648362237512]",7.675089226237345,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,25.0,-1,28,0,1,0,1,25.0,32,"[0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096, 0.26350228992000096]",0.740482577920023,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,25.0,-1,28,0,8,0,1,25.0,32,"[0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001, 0.263249178880001]",0.7135706508800194,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/vgg16_param_ps_assignment.json,0,0.169,25.0,-1,28,0,0,0,1,25.0,32,[],0.6831967526400141,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,1,4,1,json/vgg16_param_ps_assignment.json,0,0.169,25.0,-1,28,0,0,0,1,25.0,32,[],0.682768748800014,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/vgg16_param_ps_assignment.json,0,0.169,25.0,-1,28,1,0,0,1,25.0,32,[],1.4897983193600364,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,1,0.169,50.0,-1,24,0,1,0,1,50.0,32,"[4.208037419518278, 4.208038060158278, 4.208039341438277, 4.208039982078277, 4.2080406227182765, 4.208041263358276, 4.208041903998276, 4.208042544638276, 4.208043185278275, 4.208043825918275, 4.208044466558275, 4.2080451071982745, 4.208045747838274, 4.208046388478274, 4.208047029118274, 4.208047669758273, 4.208048310398273, 4.208048951038273, 4.2080495916782725, 4.208050232318272, 4.208050872958272, 4.208051513598272, 4.208052154238271, 4.208052794878271, 4.208053435518271, 4.2080540761582705, 4.20805471679827, 4.20805535743827, 4.20805599807827, 4.208056638718269, 4.208057279358269, 4.208276739198275]",4.443347813757859,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,1,0.169,50.0,-1,24,0,8,0,1,50.0,32,"[3.6155942015987583, 3.6155942022387584, 3.6155942028787584, 3.6155942035187585, 3.6155942041587585, 3.6155942047987586, 3.6155942054387586, 3.6155942060787587, 3.6155942067187588, 3.615594207358759, 3.615594207998759, 3.615594208638759, 3.615594209278759, 3.615594209918759, 3.615594210558759, 3.615594211198759, 3.615594211838759, 3.6155942124787592, 3.6155942131187593, 3.6155942137587593, 3.6155942143987594, 3.6155942156787595, 3.6155942163187595, 3.6155942169587596, 3.6155942175987597, 3.6155942182387597, 3.6155942188787598, 3.61559421951876, 3.61559422015876, 3.61559422079876, 3.61559422143876, 3.6158341811187564]",3.8385246297586746,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,50.0,-1,24,0,1,0,1,50.0,32,"[0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005, 0.1317611449600005]",0.6575340703999942,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,50.0,-1,24,0,8,0,1,50.0,32,"[0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005, 0.1316345894400005]",0.6575063769599939,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50.0,-1,24,0,0,0,1,50.0,32,[],0.4276660915200202,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,1,4,1,json/vgg16_param_ps_assignment.json,0,0.169,50.0,-1,24,0,0,0,1,50.0,32,[],0.42698519296002024,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50.0,-1,24,1,0,0,1,50.0,32,[],0.8303502272000164,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,1,0.169,50.0,-1,25,0,1,0,1,50.0,32,"[4.208037419518278, 4.208038060158278, 4.208038700798277, 4.208039341438277, 4.208039982078277, 4.2080406227182765, 4.208041263358276, 4.208041903998276, 4.208042544638276, 4.208043185278275, 4.208043825918275, 4.208044466558275, 4.2080451071982745, 4.208045747838274, 4.208046388478274, 4.208047029118274, 4.208047669758273, 4.208048310398273, 4.208048951038273, 4.208050232318272, 4.208050872958272, 4.208051513598272, 4.208052154238271, 4.208052794878271, 4.208053435518271, 4.2080540761582705, 4.20805471679827, 4.20805535743827, 4.20805599807827, 4.208056638718269, 4.208057279358269, 4.208276739198275]",4.449110317437846,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,1,0.169,50.0,-1,25,0,8,0,1,50.0,32,"[3.6155942015987583, 3.6155942022387584, 3.6155942028787584, 3.6155942035187585, 3.6155942041587585, 3.6155942047987586, 3.6155942054387586, 3.6155942060787587, 3.6155942067187588, 3.615594207358759, 3.615594207998759, 3.615594208638759, 3.615594209918759, 3.615594210558759, 3.615594211198759, 3.615594211838759, 3.6155942124787592, 3.6155942131187593, 3.6155942137587593, 3.6155942143987594, 3.6155942150387594, 3.6155942156787595, 3.6155942163187595, 3.6155942169587596, 3.6155942175987597, 3.6155942182387597, 3.6155942188787598, 3.61559421951876, 3.61559422015876, 3.61559422079876, 3.61559422143876, 3.6158341811187564]",3.840848580478672,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50.0,none,vgg16,0
