inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,4,10.0,4,0.6672178784000671,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,8,10.0,4,0.6672112480000627,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,8,10.0,4,0.6672126816000655,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,1,10.0,8,3.303365263981722,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,1,10.0,8,1.8534720127938014,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,2,10.0,8,1.6511971295954988,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,2,10.0,8,1.0303254016006003,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,4,10.0,8,0.8275146032006354,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,4,10.0,8,0.6203778624004938,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,12,8,10.0,8,0.6002018308000652,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
