inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,2,0.9030128000000364,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,2,0.8160405503999933,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,2,0.8181639455999926,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,2,0.8160277311999927,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,2,0.8160465391999919,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,2,0.8160265023999925,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,2,0.8160261439999904,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,2,0.8160261439999908,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,4,1.145989612800205,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,4,0.8850405503999934,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
